time,ph1_1,ph1_2,ph1_3,ph3_1,ph3_2,ph3_3,ph5_1,ph5_2,ph5_3,ph7_1,ph7_2,ph7_3,ph9_1,ph9_2,ph9_3,ph11_1,ph11_2,ph11_3
9.2,1.00919,1.07932,1.02922,0.98138,0.62966,0.45091,0.30008,0.38533,0.3505,0.38152,0.38335,0.41082,0.33063,0.36256,0.29714,0.47003,0.42535,0.74664
9.3,1.02236,1.05765,1.05003,1.01438,0.60988,0.44768,0.28931,0.39878,0.34553,0.4051,0.38181,0.38805,0.31561,0.36177,0.28451,0.47858,0.44304,0.74789
9.4,1.00499,1.12325,1.03123,1.00751,0.60225,0.44085,0.30953,0.36805,0.34293,0.3976,0.38369,0.39631,0.31848,0.3183,0.30161,0.49686,0.4577,0.70038
9.5,1.0294,1.16238,1.0161,1.00654,0.61565,0.45438,0.29864,0.38128,0.33033,0.42431,0.39415,0.38571,0.32047,0.34047,0.30264,0.48674,0.45835,0.74571
9.6,1.01829,1.13016,1.04406,1.04447,0.64294,0.45024,0.31096,0.40332,0.35173,0.40596,0.39003,0.40156,0.32824,0.32989,0.31896,0.48882,0.45772,0.77886
9.7,0.99621,1.13346,1.05901,1.03221,0.67468,0.43998,0.31807,0.38645,0.32498,0.3919,0.38005,0.4348,0.33386,0.33291,0.32566,0.49136,0.45984,0.80045
9.8,1.0029,1.08323,1.02718,0.9938,0.69062,0.44115,0.29657,0.37283,0.33389,0.39589,0.39769,0.40546,0.30875,0.34714,0.31546,0.49028,0.46197,0.82761
9.9,1.00648,1.07523,0.993,0.98634,0.69202,0.42784,0.31183,0.38121,0.32032,0.40422,0.40643,0.40634,0.30209,0.35271,0.31693,0.51836,0.46361,0.80918
10.0,1.02808,1.07605,0.97869,0.98592,0.70225,0.41748,0.30254,0.3945,0.3445,0.3933,0.37402,0.40731,0.29413,0.32766,0.3268,0.5322,0.46976,0.79548
10.1,1.07046,1.07428,0.99413,0.98126,0.66455,0.40669,0.32447,0.38595,0.32381,0.41369,0.36674,0.40299,0.28314,0.3312,0.31679,0.54319,0.48092,0.75815
10.2,1.06194,1.09424,1.03704,1.0195,0.67168,0.40938,0.30218,0.38686,0.33735,0.41754,0.36437,0.43514,0.2952,0.34997,0.30574,0.54753,0.4379,0.72984
10.3,1.02566,1.14707,1.02382,1.03314,0.63464,0.41148,0.30121,0.39493,0.32284,0.43584,0.38258,0.40933,0.29442,0.35909,0.29516,0.5398,0.45717,0.7333
10.4,1.07827,1.19371,0.98794,1.04449,0.65652,0.42174,0.31386,0.37465,0.31982,0.43602,0.37561,0.40761,0.29267,0.36409,0.31053,0.5461,0.44777,0.73327
10.5,1.09842,1.17023,0.99597,1.08703,0.65918,0.36836,0.31129,0.37948,0.31173,0.41597,0.38667,0.36124,0.29846,0.35898,0.30933,0.53974,0.4575,0.72349
10.6,1.05785,1.16135,0.97822,1.0596,0.61759,0.38566,0.32129,0.36575,0.30677,0.43337,0.39508,0.39211,0.29951,0.34687,0.2999,0.50628,0.47731,0.72432
10.7,1.05577,1.18546,0.96462,1.05703,0.61276,0.42484,0.32316,0.3832,0.31782,0.44998,0.39707,0.38316,0.29613,0.34665,0.30603,0.52408,0.45971,0.67101
10.8,1.08647,1.21401,0.95769,1.0706,0.61005,0.43985,0.31881,0.39135,0.30987,0.47378,0.39722,0.39777,0.30102,0.35377,0.30747,0.51846,0.46712,0.67242
10.9,1.05761,1.19993,0.97837,1.03027,0.59177,0.421,0.30878,0.4001,0.31343,0.50601,0.37224,0.45422,0.29752,0.35343,0.32598,0.5184,0.46281,0.68196
11.0,1.09602,1.21269,0.93057,1.01684,0.59528,0.40052,0.3129,0.38928,0.28471,0.51808,0.36535,0.41699,0.32097,0.36544,0.32195,0.51207,0.48081,0.67621
11.1,1.1288,1.20037,0.94902,1.02273,0.6136,0.42452,0.3026,0.40007,0.31432,0.512,0.37378,0.38181,0.32191,0.35096,0.29914,0.52599,0.46836,0.67134
11.2,1.14176,1.24753,0.9416,1.05678,0.62833,0.43932,0.30289,0.41879,0.31192,0.51661,0.38073,0.35517,0.30812,0.37024,0.32148,0.55626,0.45718,0.65375
11.3,1.12869,1.2464,0.96223,1.07329,0.60369,0.43902,0.31933,0.407,0.34083,0.50221,0.3987,0.36228,0.30427,0.35242,0.32378,0.55193,0.44472,0.65288
11.4,1.15578,1.26577,0.97604,1.09144,0.61416,0.46193,0.29723,0.38974,0.31555,0.50045,0.40208,0.37193,0.3111,0.35794,0.31853,0.54428,0.43785,0.63961
11.5,1.18673,1.2915,0.97876,1.10322,0.60772,0.46144,0.29269,0.38866,0.32111,0.49431,0.38846,0.38161,0.3219,0.37217,0.31146,0.56465,0.44011,0.59812
11.6,1.19946,1.29527,0.95275,1.14924,0.62125,0.46038,0.29894,0.3726,0.32873,0.4597,0.40345,0.39256,0.31961,0.37093,0.30959,0.53889,0.47433,0.60482
11.7,1.19009,1.31221,0.97524,1.14854,0.65347,0.46786,0.29599,0.37128,0.35936,0.46304,0.379,0.40034,0.31338,0.3446,0.3168,0.51832,0.44562,0.61736
11.8,1.17187,1.34173,0.93927,1.16639,0.66695,0.46575,0.31749,0.36901,0.33553,0.46885,0.37214,0.37047,0.31791,0.34938,0.31893,0.5365,0.45382,0.58343
11.9,1.17093,1.29872,0.97804,1.1653,0.65515,0.46956,0.30189,0.36035,0.31838,0.47236,0.35806,0.37552,0.32601,0.34372,0.33344,0.57556,0.4656,0.58916
12.0,1.16341,1.23724,1.01627,1.1832,0.63845,0.43787,0.31543,0.35231,0.3303,0.43806,0.35557,0.37101,0.32006,0.35219,0.31623,0.56349,0.47199,0.60913
12.1,1.15407,1.28086,1.03341,1.13724,0.62957,0.41981,0.31764,0.38187,0.32471,0.42007,0.3499,0.38255,0.3342,0.35533,0.31737,0.55259,0.48425,0.58671
12.2,1.19064,1.27713,1.00825,1.14241,0.62011,0.42694,0.33143,0.36596,0.34101,0.43552,0.34059,0.37841,0.33015,0.33282,0.32337,0.54896,0.50277,0.58226
12.3,1.22701,1.31292,1.01461,1.15115,0.64281,0.42773,0.33856,0.37444,0.33302,0.4414,0.3455,0.38476,0.32343,0.34591,0.33126,0.53733,0.48949,0.57396
12.4,1.23159,1.31632,1.02693,1.16133,0.66437,0.46804,0.34059,0.38146,0.30771,0.46444,0.33453,0.40408,0.34233,0.33536,0.34434,0.55224,0.47664,0.55892
12.5,1.24897,1.28651,1.04579,1.168,0.65115,0.45868,0.34301,0.36897,0.32818,0.43099,0.32539,0.3999,0.33675,0.33137,0.34277,0.55958,0.46391,0.57039
12.6,1.27176,1.27408,1.05131,1.16395,0.67192,0.4544,0.35486,0.38909,0.33265,0.43256,0.33329,0.39448,0.31506,0.34523,0.34645,0.54209,0.46896,0.58636
12.7,1.27922,1.29942,1.04823,1.15458,0.64746,0.47315,0.3607,0.38076,0.32304,0.45302,0.31822,0.35871,0.32087,0.35195,0.35589,0.56165,0.47779,0.60586
12.8,1.31258,1.31927,1.01015,1.1842,0.61935,0.50075,0.36491,0.37937,0.34936,0.45948,0.33208,0.37132,0.32499,0.35376,0.34477,0.58754,0.47082,0.62669
12.9,1.28289,1.27446,1.04824,1.15577,0.66248,0.45734,0.35584,0.3798,0.32219,0.44453,0.34211,0.36985,0.33224,0.36391,0.34755,0.64488,0.49527,0.65116
13.0,1.30935,1.24531,1.05172,1.14373,0.67921,0.45612,0.34675,0.38508,0.35182,0.43884,0.34809,0.37641,0.32856,0.36821,0.34404,0.61299,0.4893,0.64787
13.1,1.3101,1.25389,1.0467,1.15699,0.70168,0.4626,0.33396,0.40169,0.32707,0.42764,0.35053,0.38701,0.32183,0.39002,0.33513,0.65639,0.52406,0.62058
13.2,1.311,1.26428,1.06772,1.17271,0.70168,0.43992,0.35982,0.3863,0.33041,0.43987,0.32882,0.37675,0.33949,0.38773,0.32572,0.66657,0.50258,0.60284
13.3,1.30512,1.23048,1.06464,1.18053,0.71804,0.4532,0.36635,0.41088,0.32986,0.41756,0.34332,0.35097,0.32609,0.37944,0.32641,0.64755,0.49973,0.60222
13.4,1.27732,1.24542,1.04663,1.16258,0.70219,0.44716,0.35716,0.40375,0.32063,0.39854,0.36492,0.36056,0.34635,0.34987,0.3393,0.65291,0.4702,0.62115
13.5,1.30369,1.28031,1.01159,1.13774,0.69486,0.4468,0.35827,0.40692,0.3086,0.38362,0.37085,0.35069,0.33156,0.36649,0.34559,0.63286,0.49555,0.58018
13.6,1.29015,1.28188,1.05322,1.15618,0.7124,0.43098,0.35345,0.42177,0.29755,0.38788,0.37304,0.35256,0.35349,0.36137,0.33926,0.61908,0.49604,0.57802
13.7,1.34525,1.31155,1.05324,1.14347,0.72231,0.42331,0.3581,0.41577,0.30739,0.35969,0.38597,0.35614,0.34913,0.36932,0.35299,0.60919,0.4935,0.55448
13.8,1.34438,1.31967,1.02559,1.13513,0.72462,0.42961,0.3554,0.43024,0.31266,0.33982,0.4208,0.35918,0.35528,0.34613,0.33445,0.63664,0.45098,0.53624
13.9,1.35967,1.33469,1.04977,1.13838,0.74138,0.41185,0.35062,0.43647,0.29584,0.34622,0.39218,0.34334,0.3709,0.35743,0.35064,0.59014,0.45363,0.52338
14.0,1.35566,1.33955,1.04622,1.12944,0.73994,0.44571,0.35997,0.41937,0.31398,0.36461,0.37295,0.36381,0.35707,0.36958,0.33858,0.62974,0.44243,0.53685
14.1,1.33176,1.35956,1.04598,1.12422,0.75809,0.46069,0.34987,0.4006,0.31662,0.36405,0.37466,0.36529,0.34926,0.35514,0.35167,0.64228,0.43309,0.53335
14.2,1.3588,1.35314,1.02855,1.07241,0.77886,0.45636,0.33192,0.38981,0.33373,0.38866,0.37438,0.35312,0.34916,0.36556,0.35706,0.67145,0.45671,0.53196
